datetime,ALIM Nº 1 CPA,ALIM Nº 2 CPA,ALIM Nº 3 CPA,ALIM Nº 8 CPA,ALIM Nº 9 CPA,ALIM Nº 10 CPA,ALIM Nº 12 CPA,ALIM Nº 14 CPA,ALIM Nº 4 CTP,ALIM Nº 5 CTP,ALIM Nº 6 CTP,ALIM Nº 7 CTP,ALIM Nº 11 CTP,ALIM Nº 13 CTP
2024-01-03 00:00:00,407.25,1018.0,572.0,638.0,484.87109375,816.0,570.0,666.0,578.8125,317.625,165.75,697.5,225.46875,572.0
2024-01-03 00:15:00,399.0,968.0,562.0,622.0,474.65234375,784.0,545.0,635.5,554.0625,325.125,154.25,676.0,218.25,517.5
2024-01-03 00:30:00,393.25,900.5,551.0,590.5,460.10546875,759.0,520.0,600.0,542.625,327.0,143.375,640.0,224.90625,541.25
2024-01-03 00:45:00,382.0,859.5,537.0,561.0,450.3984375,728.0,498.0,573.5,526.6875,312.375,142.5,620.0,250.359375,518.25
2024-01-03 01:00:00,378.75,820.0,526.0,531.5,436.046875,687.0,479.5,544.0,534.9375,313.125,211.5,595.0,254.109375,553.5
2024-01-03 01:15:00,377.25,799.5,514.0,509.5,419.54296875,654.0,456.0,514.5,527.25,307.125,227.5,577.5,255.09375,497.75
2024-01-03 01:30:00,373.5,754.0,506.0,487.5,407.75,624.0,445.0,486.0,514.125,307.875,231.375,561.5,249.609375,516.5
2024-01-03 01:45:00,366.25,720.5,494.0,465.5,394.64453125,594.0,422.0,464.0,508.875,300.375,217.125,537.0,245.90625,519.5
2024-01-03 02:00:00,364.75,697.0,484.0,451.5,381.16796875,581.0,407.5,447.5,488.4375,296.625,200.375,516.0,241.734375,526.75
2024-01-03 02:15:00,360.25,680.0,477.0,437.0,374.8125,560.0,397.5,429.5,479.0625,292.5,308.125,508.0,237.46875,511.5
2024-01-03 02:30:00,358.75,653.0,471.0,426.0,368.0703125,540.0,386.0,412.0,487.875,295.875,354.375,494.0,234.328125,521.0
2024-01-03 02:45:00,354.25,644.0,463.0,412.5,359.1953125,531.0,376.0,400.0,488.625,291.0,384.0,483.0,219.28125,504.0
2024-01-03 03:00:00,353.0,627.5,457.0,403.0,358.94140625,505.0,367.5,382.5,480.375,291.75,376.125,471.5,200.203125,501.75
2024-01-03 03:15:00,352.25,617.0,453.0,392.5,349.42578125,500.0,360.5,373.5,482.0625,293.25,449.375,463.5,200.296875,495.0
2024-01-03 03:30:00,351.0,606.5,454.0,386.0,342.34375,482.0,355.0,366.5,477.1875,294.375,468.625,457.5,200.390625,480.5
2024-01-03 03:45:00,349.25,606.0,449.0,377.5,340.8359375,478.0,349.0,357.5,478.875,288.75,508.625,456.5,197.953125,487.25
2024-01-03 04:00:00,347.5,596.5,447.0,372.5,339.2578125,476.0,345.0,351.5,474.75,291.0,591.125,452.5,195.65625,472.75
2024-01-03 04:15:00,347.25,597.0,444.0,370.0,338.140625,464.0,341.5,348.5,462.1875,286.875,518.875,453.5,197.390625,425.5
2024-01-03 04:30:00,351.0,577.0,449.0,367.5,336.95703125,463.0,338.5,342.5,473.0625,290.25,463.0,451.0,196.921875,336.5
2024-01-03 04:45:00,349.75,582.5,445.0,362.5,334.48046875,465.0,338.0,340.0,484.6875,287.625,450.0,446.0,198.0,326.75
2024-01-03 05:00:00,349.5,566.0,438.0,359.5,330.74609375,454.0,337.5,338.5,484.125,281.25,259.125,474.5,220.875,321.5
2024-01-03 05:15:00,349.0,563.5,441.0,359.0,330.484375,454.0,335.0,336.5,481.6875,283.5,240.375,473.5,225.421875,314.25
2024-01-03 05:30:00,346.25,563.5,440.0,358.0,328.12109375,445.0,331.0,330.0,465.9375,276.75,245.5,467.0,223.3125,307.75
2024-01-03 05:45:00,339.25,556.0,436.0,351.5,307.31640625,434.0,324.5,326.0,459.375,278.625,235.875,458.0,221.109375,306.0
2024-01-03 06:00:00,337.75,578.5,426.0,335.0,295.45703125,412.0,315.5,315.0,444.9375,276.375,184.125,441.0,225.421875,299.75
2024-01-03 06:15:00,337.75,574.5,421.0,329.0,290.046875,412.0,305.5,308.0,447.5625,270.75,130.875,430.5,215.4375,284.5
2024-01-03 06:30:00,340.5,603.5,417.0,327.5,290.2734375,415.0,309.5,307.0,466.6875,270.375,134.375,425.0,205.359375,274.75
2024-01-03 06:45:00,345.75,636.0,423.0,333.5,297.640625,431.0,322.5,317.0,489.0,280.5,269.5,426.0,208.921875,285.0
2024-01-03 07:00:00,357.25,663.5,432.0,346.5,308.234375,457.0,336.0,322.5,492.9375,280.5,408.875,450.5,220.59375,281.25
2024-01-03 07:15:00,380.75,691.0,455.0,365.5,321.72265625,467.0,355.5,334.0,521.8125,283.5,482.25,463.5,228.796875,292.0
2024-01-03 07:30:00,393.0,708.5,465.0,373.5,339.75390625,480.0,364.5,352.5,550.3125,293.25,424.125,471.5,226.265625,290.5
2024-01-03 07:45:00,408.25,706.0,491.0,380.5,356.2578125,486.0,371.0,355.0,559.6875,321.0,447.5,476.0,231.46875,311.25
2024-01-03 08:00:00,435.0,702.5,513.0,382.5,372.171875,497.0,371.0,347.0,593.25,327.0,511.375,493.5,237.9375,501.5
2024-01-03 08:15:00,460.25,725.5,556.0,399.0,405.57421875,509.0,386.5,360.0,623.625,379.875,597.875,510.5,257.625,493.25
2024-01-03 08:30:00,483.25,716.5,579.0,397.5,416.58984375,528.0,397.0,369.5,679.875,412.875,604.625,529.5,282.375,518.5
2024-01-03 08:45:00,516.25,737.5,600.0,403.0,436.53515625,540.0,397.0,369.0,723.0,417.375,620.75,541.0,296.53125,542.0
2024-01-03 09:00:00,519.5,761.0,631.0,415.5,442.71484375,549.0,406.5,380.0,785.25,426.375,645.0,551.5,316.359375,548.75
2024-01-03 09:15:00,562.25,758.0,664.0,431.5,472.77734375,576.0,426.0,395.5,817.6875,460.875,696.75,557.0,333.84375,599.75
2024-01-03 09:30:00,569.0,797.0,670.0,428.0,485.171875,579.0,437.5,400.0,850.875,467.25,660.75,575.0,334.640625,613.5
2024-01-03 09:45:00,577.25,797.0,682.0,438.0,498.66796875,584.0,442.0,399.5,872.4375,481.125,584.625,580.0,327.796875,596.5
2024-01-03 10:00:00,592.75,809.5,702.0,444.5,512.171875,610.0,448.5,412.5,868.3125,493.125,602.625,580.5,337.640625,605.75
2024-01-03 10:15:00,598.25,822.5,728.0,453.5,528.265625,626.0,462.0,424.0,891.1875,490.875,560.5,593.5,335.671875,599.0
2024-01-03 10:30:00,606.25,833.5,735.0,457.5,542.80078125,637.0,472.5,435.5,931.3125,507.75,521.625,600.0,330.328125,676.5
2024-01-03 10:45:00,628.25,857.0,746.0,470.5,544.48828125,648.0,471.5,443.0,977.0625,516.375,489.125,613.5,350.390625,637.25
2024-01-03 11:00:00,620.25,870.5,753.0,483.5,538.71484375,661.0,489.5,459.0,986.25,519.75,432.625,623.0,340.6875,665.5
2024-01-03 11:15:00,621.0,907.5,770.0,491.0,553.765625,668.0,499.5,473.0,973.125,518.625,393.125,623.5,717.421875,664.0
2024-01-03 11:30:00,628.5,905.0,772.0,504.0,555.4921875,681.0,503.0,487.0,1009.3125,520.875,544.75,629.5,781.546875,664.25
2024-01-03 11:45:00,622.75,906.5,776.0,503.5,560.70703125,692.0,511.0,494.5,1007.8125,535.125,589.875,642.0,798.9375,620.5
2024-01-03 12:00:00,619.25,910.0,783.0,512.5,568.15625,688.0,514.5,502.0,1009.5,530.625,667.625,663.5,776.203125,623.25
2024-01-03 12:15:00,617.25,905.0,780.0,520.0,570.2109375,708.0,521.5,511.5,959.25,526.875,746.375,677.0,763.171875,637.25
2024-01-03 12:30:00,631.0,911.0,777.0,525.0,570.2578125,715.0,536.0,529.0,961.6875,524.625,738.5,692.5,768.46875,643.25
2024-01-03 12:45:00,628.5,933.5,777.0,535.5,583.484375,734.0,538.0,550.5,968.0625,522.0,692.0,688.5,765.609375,642.75
2024-01-03 13:00:00,631.75,944.0,777.0,555.0,585.1875,742.0,551.0,554.5,959.25,526.125,791.75,705.0,744.703125,643.25
2024-01-03 13:15:00,613.0,961.0,769.0,570.5,568.8203125,761.0,558.5,572.5,944.625,516.375,826.0,728.5,764.859375,618.0
2024-01-03 13:30:00,585.5,961.0,742.0,576.0,552.8203125,771.0,565.5,578.5,927.0,510.375,771.5,716.5,767.8125,624.5
2024-01-03 13:45:00,584.25,963.5,731.0,570.0,540.90625,739.0,548.5,574.0,944.25,517.875,853.375,711.0,765.375,666.5
2024-01-03 14:00:00,584.5,985.5,716.0,570.0,531.15625,743.0,535.5,571.5,930.75,526.125,772.5,696.5,763.359375,682.5
2024-01-03 14:15:00,592.0,975.5,726.0,568.0,536.7265625,746.0,542.0,567.0,936.5625,527.625,790.625,687.5,789.75,704.75
2024-01-03 14:30:00,578.5,956.5,729.0,569.5,541.2578125,742.0,533.0,565.0,934.875,522.375,940.0,686.5,777.65625,672.75
2024-01-03 14:45:00,585.75,957.0,735.0,560.5,541.8046875,733.0,531.5,562.5,939.75,523.5,880.375,676.5,769.78125,691.0
2024-01-03 15:00:00,602.5,953.5,736.0,555.5,551.8984375,735.0,527.5,553.0,955.875,517.875,738.5,669.5,779.390625,663.25
2024-01-03 15:15:00,618.0,957.5,767.0,557.0,564.1171875,723.0,532.5,553.0,1000.5,523.125,698.625,668.5,751.125,659.25
2024-01-03 15:30:00,626.25,979.5,776.0,556.5,575.234375,727.0,531.5,538.0,1016.4375,531.75,705.5,660.0,776.90625,651.5
2024-01-03 15:45:00,618.5,999.0,778.0,556.0,570.4921875,737.0,534.5,535.5,1007.8125,523.5,730.75,655.0,784.125,680.75
2024-01-03 16:00:00,624.75,1002.5,778.0,558.5,568.515625,742.0,523.0,534.5,1019.0625,515.625,693.0,652.0,766.171875,702.0
2024-01-03 16:15:00,622.25,994.0,773.0,560.0,567.6171875,738.0,529.5,537.0,1025.0625,512.25,659.25,657.5,758.34375,667.0
2024-01-03 16:30:00,631.25,1006.0,772.0,560.5,570.3984375,742.0,532.0,547.0,1015.3125,521.25,633.875,659.5,536.390625,644.25
2024-01-03 16:45:00,632.25,982.5,774.0,565.5,571.5078125,759.0,530.5,553.0,1011.5625,513.75,579.875,661.5,339.28125,645.5
2024-01-03 17:00:00,631.25,1006.5,787.0,570.5,574.2890625,760.0,540.0,559.0,975.9375,511.875,583.625,649.0,310.546875,624.25
2024-01-03 17:15:00,635.0,1018.5,794.0,577.0,576.3984375,764.0,540.0,565.0,936.0,507.375,718.375,656.0,292.21875,599.75
2024-01-03 17:30:00,629.0,1018.0,785.0,565.0,582.09375,777.0,543.0,564.5,889.125,493.875,741.5,652.5,249.0,588.0
2024-01-03 17:45:00,617.5,1019.5,768.0,572.0,580.9921875,777.0,546.0,583.5,877.875,487.5,673.25,662.0,226.171875,557.0
2024-01-03 18:00:00,598.5,1039.5,765.0,585.5,583.9140625,784.0,540.0,590.5,862.125,483.375,670.0,667.0,218.015625,570.25
2024-01-03 18:15:00,596.5,1053.5,757.0,577.5,569.546875,783.0,551.5,592.5,870.75,483.0,720.25,670.0,215.484375,533.0
2024-01-03 18:30:00,587.0,1066.5,753.0,585.0,565.859375,803.0,549.0,587.0,863.0625,475.125,730.25,687.5,204.375,608.0
2024-01-03 18:45:00,556.75,1071.0,739.0,589.5,567.1328125,799.0,548.0,605.0,833.8125,466.125,701.625,678.0,190.96875,637.75
2024-01-03 19:00:00,557.0,1076.0,724.0,588.0,558.015625,808.0,550.0,598.5,799.125,463.5,519.5,682.0,186.328125,611.5
2024-01-03 19:15:00,549.0,1072.0,700.0,592.0,554.5859375,810.0,545.5,601.5,805.6875,462.375,491.875,673.5,181.5,617.25
2024-01-03 19:30:00,529.5,1066.5,679.0,588.0,540.0234375,800.0,533.5,606.5,764.625,457.125,451.125,660.0,181.96875,626.75
2024-01-03 19:45:00,509.5,1056.0,665.0,597.5,525.234375,801.0,538.0,600.0,751.3125,460.875,382.0,662.0,178.265625,625.0
2024-01-03 20:00:00,495.5,1059.5,647.0,593.5,518.6640625,806.0,533.0,604.5,732.5625,456.0,403.75,667.0,162.46875,610.75
2024-01-03 20:15:00,485.5,1035.0,632.0,596.0,511.1796875,810.0,536.0,613.5,687.5625,448.125,458.25,673.0,167.625,592.0
2024-01-03 20:30:00,483.0,1021.5,607.0,598.5,501.8203125,822.0,542.0,621.0,626.0625,448.5,462.875,679.0,158.484375,604.75
2024-01-03 20:45:00,476.5,1025.0,574.0,607.0,491.578125,815.0,552.0,635.0,626.625,430.125,373.75,676.5,160.3125,607.5
2024-01-03 21:00:00,478.5,1044.0,569.0,606.5,482.1328125,826.0,559.5,629.5,607.5,424.5,316.375,673.0,166.359375,593.75
2024-01-03 21:15:00,480.25,1067.0,567.0,617.0,481.9375,834.0,569.5,636.0,591.375,395.625,329.625,676.5,174.421875,583.75
2024-01-03 21:30:00,465.0,1088.0,564.0,631.0,484.046875,837.0,572.0,645.5,588.375,385.875,308.5,685.5,176.34375,581.5
2024-01-03 21:45:00,450.5,1085.0,563.0,636.5,487.265625,852.0,576.0,669.0,579.1875,337.875,274.5,683.5,172.125,554.25
2024-01-03 22:00:00,446.25,1089.5,577.0,643.5,483.40625,864.0,575.0,679.0,563.0625,325.875,204.5,689.5,167.390625,517.75
2024-01-03 22:15:00,446.25,1099.0,576.0,657.5,487.4921875,866.0,577.5,677.0,556.3125,334.125,193.875,702.5,191.765625,544.25
2024-01-03 22:30:00,450.0,1114.5,591.0,673.0,504.328125,877.0,587.0,698.5,591.5625,342.375,229.625,712.0,238.359375,544.0
2024-01-03 22:45:00,448.5,1143.5,602.0,704.0,530.5546875,904.0,607.0,720.5,623.0625,343.875,288.25,751.5,293.015625,502.0
2024-01-03 23:00:00,439.25,1141.0,603.0,700.5,530.6484375,898.0,611.0,712.5,607.5,338.25,342.5,749.0,300.984375,481.25
2024-01-03 23:15:00,433.75,1137.5,606.0,688.5,523.171875,881.0,600.5,707.5,590.8125,327.0,377.625,736.5,293.4375,549.25
2024-01-03 23:30:00,421.75,1112.5,597.0,674.0,518.796875,863.0,586.0,696.5,609.75,324.0,392.75,714.5,290.90625,549.0
2024-01-03 23:45:00,413.0,1061.0,592.0,649.0,499.1640625,838.0,582.0,672.0,603.0,323.625,338.625,704.0,259.359375,557.5
2024-01-04 00:00:00,408.0,1011.5,577.0,630.0,494.8046875,800.0,567.0,645.0,571.125,319.875,270.25,684.5,250.03125,568.0
2024-01-04 00:15:00,400.5,931.0,568.0,613.5,480.9609375,769.0,546.0,618.0,553.875,321.75,335.625,668.0,247.734375,513.5
2024-01-04 00:30:00,392.0,882.5,554.0,580.0,468.6953125,744.0,517.0,588.5,531.0,323.625,327.0,636.0,250.546875,543.0
2024-01-04 00:45:00,388.75,846.0,544.0,549.0,452.0078125,717.0,493.5,562.5,532.5,315.0,348.25,607.5,240.234375,536.75
2024-01-04 01:00:00,385.75,817.0,534.0,532.5,438.5859375,682.0,479.5,535.0,529.3125,310.5,427.0,584.0,223.78125,534.75
2024-01-04 01:15:00,383.25,787.5,520.0,504.0,420.703125,643.0,460.5,506.5,532.125,313.5,438.0,561.0,224.296875,493.25
2024-01-04 01:30:00,379.5,752.0,509.0,482.0,407.8359375,631.0,440.5,483.5,508.3125,311.25,469.75,540.0,225.28125,519.75
2024-01-04 01:45:00,373.25,718.5,501.0,464.0,401.1171875,596.0,424.5,460.5,498.1875,302.25,504.625,525.0,224.625,520.0
2024-01-04 02:00:00,367.25,699.5,492.0,449.5,386.390625,570.0,409.0,438.0,475.875,300.75,498.625,509.5,223.21875,480.25
2024-01-04 02:15:00,362.0,683.0,481.0,431.0,377.6484375,557.0,395.0,422.0,483.1875,297.0,478.25,492.0,218.203125,502.5
2024-01-04 02:30:00,360.25,666.5,477.0,420.5,371.5234375,540.0,381.5,404.5,492.75,296.625,483.0,486.5,216.984375,492.0
2024-01-04 02:45:00,356.75,647.5,473.0,407.5,364.5234375,516.0,374.0,394.0,485.625,299.25,491.25,475.0,216.84375,506.5
2024-01-04 03:00:00,356.5,648.5,465.0,399.5,359.546875,506.0,370.0,383.0,489.1875,294.0,589.5,468.0,243.796875,503.0
2024-01-04 03:15:00,356.25,632.0,468.0,391.5,358.359375,499.0,361.0,374.0,494.8125,293.625,664.75,465.5,245.71875,508.75
2024-01-04 03:30:00,356.25,625.5,459.0,385.0,354.84375,489.0,355.5,366.5,495.9375,291.375,622.125,461.5,241.3125,511.5
2024-01-04 03:45:00,351.5,614.0,458.0,377.0,350.765625,484.0,353.5,362.0,483.5625,289.875,576.5,449.0,237.890625,510.0
2024-01-04 04:00:00,352.25,623.0,457.0,374.5,347.0234375,478.0,346.0,358.0,485.25,293.625,551.5,446.5,237.609375,458.25
2024-01-04 04:15:00,348.75,590.0,450.0,368.5,340.6953125,470.0,342.5,349.0,477.0,289.5,564.625,441.5,237.46875,345.75
2024-01-04 04:30:00,348.5,581.5,452.0,365.0,339.703125,474.0,338.0,343.0,484.125,290.625,516.25,438.0,238.640625,342.0
2024-01-04 04:45:00,348.25,573.0,450.0,359.5,335.46875,465.0,339.0,339.0,486.75,294.375,498.75,437.0,235.3125,346.5
2024-01-04 05:00:00,347.75,560.0,442.0,355.5,331.9921875,455.0,332.0,332.5,474.9375,285.0,501.125,459.0,238.96875,330.75
2024-01-04 05:15:00,341.5,548.5,436.0,349.5,314.0234375,438.0,318.5,320.5,480.9375,282.375,494.75,442.5,228.65625,303.5
2024-01-04 05:30:00,337.0,522.0,417.0,328.5,295.078125,417.0,302.0,297.0,460.125,277.125,445.375,417.5,224.203125,301.0
2024-01-04 05:45:00,333.0,527.0,409.0,308.5,290.421875,405.0,296.0,289.5,444.0,269.625,423.375,413.0,218.625,292.5
2024-01-04 06:00:00,331.25,563.0,398.0,308.0,291.34375,400.0,295.0,288.0,445.3125,270.75,432.375,404.0,213.234375,294.75
2024-01-04 06:15:00,340.75,575.0,409.0,315.5,294.1640625,413.0,306.0,292.0,447.375,273.375,485.0,415.5,212.390625,282.5
2024-01-04 06:30:00,355.25,589.0,414.0,324.5,302.453125,428.0,312.0,303.0,485.25,277.125,493.875,412.0,217.21875,290.5
2024-01-04 06:45:00,356.25,604.0,416.0,326.5,303.171875,439.0,325.0,311.5,503.4375,279.375,535.0,426.0,227.203125,286.0
2024-01-04 07:00:00,364.75,621.0,430.0,338.0,315.7734375,459.0,341.0,320.5,522.9375,285.375,532.375,441.0,236.4375,280.5
2024-01-04 07:15:00,374.25,669.0,448.0,352.0,330.296875,483.0,364.5,334.0,525.5625,284.25,543.375,450.5,242.859375,265.25
2024-01-04 07:30:00,388.0,693.0,465.0,369.0,342.15625,475.0,367.5,352.5,543.1875,297.375,561.375,463.5,239.4375,288.0
2024-01-04 07:45:00,406.0,726.5,490.0,380.5,358.296875,488.0,367.0,358.0,576.0,315.75,564.0,481.5,266.25,304.5
2024-01-04 08:00:00,431.5,722.5,513.0,383.5,374.515625,491.0,374.5,357.5,588.0,333.375,564.875,491.0,285.328125,291.75
2024-01-04 08:15:00,460.75,735.0,543.0,393.5,400.515625,512.0,383.0,369.5,653.0625,398.625,559.625,513.5,310.171875,420.5
2024-01-04 08:30:00,483.75,749.0,570.0,411.0,413.359375,527.0,393.5,372.5,726.5625,424.125,636.875,524.0,320.25,591.5
2024-01-04 08:45:00,506.25,771.0,598.0,410.5,432.2734375,528.0,397.5,381.0,744.75,427.125,702.375,531.0,322.171875,607.0
2024-01-04 09:00:00,530.75,778.5,629.0,412.5,439.34375,552.0,407.5,387.5,758.25,426.375,729.0,548.5,336.703125,588.5
2024-01-04 09:15:00,568.0,793.5,653.0,423.5,463.1796875,591.0,425.0,399.5,802.3125,462.0,735.75,560.0,341.625,594.25
2024-01-04 09:30:00,577.5,806.5,668.0,432.5,484.1640625,593.0,440.0,402.5,800.8125,477.75,738.875,574.0,350.859375,663.75
2024-01-04 09:45:00,596.25,817.0,676.0,443.5,500.8125,598.0,440.5,413.0,834.9375,505.875,742.0,583.5,396.234375,621.0
2024-01-04 10:00:00,607.0,819.0,701.0,455.5,509.578125,619.0,453.5,421.5,833.25,513.0,736.875,589.5,641.53125,563.75
2024-01-04 10:15:00,620.25,833.0,728.0,463.0,526.046875,629.0,456.5,435.0,893.0625,517.125,780.125,586.0,805.3125,586.25
2024-01-04 10:30:00,629.75,862.0,750.0,461.0,526.7421875,657.0,455.0,441.0,930.9375,539.25,780.625,594.0,810.46875,617.75
2024-01-04 10:45:00,636.75,883.5,755.0,475.0,537.1953125,656.0,465.5,452.5,975.5625,540.375,770.875,607.0,836.578125,640.5
2024-01-04 11:00:00,641.5,890.5,762.0,475.0,538.6875,668.0,481.5,461.0,1005.0,561.375,747.625,617.0,814.78125,657.0
2024-01-04 11:15:00,637.25,891.0,760.0,478.0,546.6796875,671.0,488.5,473.5,1012.875,559.5,748.625,627.0,821.390625,633.0
2024-01-04 11:30:00,638.0,895.5,771.0,483.0,545.609375,684.0,497.0,479.5,1017.9375,572.25,769.125,641.5,803.015625,629.75
2024-01-04 11:45:00,638.25,908.5,769.0,496.0,552.2109375,696.0,510.0,488.5,985.125,552.75,744.25,659.5,804.75,652.25
2024-01-04 12:00:00,641.0,918.0,778.0,505.0,559.53125,704.0,518.0,503.0,961.5,542.625,736.625,662.5,815.390625,624.75
2024-01-04 12:15:00,642.5,912.0,781.0,521.0,568.3203125,723.0,529.0,510.0,935.8125,547.875,679.625,673.5,819.375,610.25
2024-01-04 12:30:00,636.5,933.0,774.0,535.5,564.609375,737.0,534.0,525.0,942.375,553.5,692.375,675.0,820.3125,628.0
2024-01-04 12:45:00,635.75,954.5,778.0,544.5,574.5625,748.0,542.0,537.0,917.8125,561.375,685.25,699.5,848.109375,649.75
2024-01-04 13:00:00,627.5,969.0,778.0,557.5,566.84375,761.0,551.5,560.5,907.125,552.0,704.625,701.0,844.3125,631.0
2024-01-04 13:15:00,616.5,988.0,756.0,560.5,570.1484375,778.0,559.5,572.0,906.75,544.5,739.25,720.5,842.015625,602.5
2024-01-04 13:30:00,601.75,1001.0,734.0,574.0,567.9921875,777.0,568.0,578.0,939.5625,540.375,832.375,725.5,855.75,654.75
2024-01-04 13:45:00,591.75,992.5,729.0,578.0,551.734375,764.0,558.0,575.5,954.375,534.375,867.875,739.5,851.4375,622.5
2024-01-04 14:00:00,564.5,971.0,709.0,564.0,538.703125,751.0,546.5,571.0,945.1875,530.25,716.375,703.5,823.453125,621.5
2024-01-04 14:15:00,573.0,971.5,714.0,570.5,540.3828125,741.0,537.5,552.5,935.625,525.75,698.75,696.5,818.015625,591.75
2024-01-04 14:30:00,570.75,965.0,719.0,569.5,547.953125,744.0,540.0,552.5,944.8125,534.375,691.625,681.0,858.1875,602.75
2024-01-04 14:45:00,598.5,951.0,724.0,561.0,555.15625,745.0,536.5,539.0,967.875,532.125,698.25,679.5,849.890625,592.25
2024-01-04 15:00:00,620.5,947.5,731.0,559.0,552.578125,750.0,535.5,545.5,983.625,537.0,683.25,664.5,844.171875,575.0
2024-01-04 15:15:00,626.25,969.5,758.0,555.0,560.0703125,754.0,537.5,545.5,1037.0625,545.25,689.0,666.5,858.1875,568.75
2024-01-04 15:30:00,623.75,986.5,767.0,553.5,562.1640625,750.0,531.0,540.0,1041.5625,541.125,689.5,665.0,855.09375,575.25
2024-01-04 15:45:00,612.0,980.0,774.0,554.5,560.921875,748.0,538.5,532.5,1040.0625,532.875,681.625,665.5,863.578125,561.25
2024-01-04 16:00:00,617.0,971.5,772.0,553.0,568.546875,750.0,530.0,534.0,1012.3125,528.375,703.25,661.0,856.21875,520.75
2024-01-04 16:15:00,625.25,981.5,764.0,547.0,567.1171875,756.0,530.5,532.5,999.75,528.375,718.375,664.5,834.375,537.25
2024-01-04 16:30:00,623.25,981.5,770.0,555.5,573.1796875,755.0,530.5,536.5,1025.8125,523.125,740.75,658.5,819.75,564.0
2024-01-04 16:45:00,619.0,976.0,769.0,558.0,576.6953125,753.0,521.5,543.0,1033.125,535.875,664.375,660.0,816.28125,524.5
2024-01-04 17:00:00,621.5,993.0,771.0,559.0,577.734375,763.0,527.0,545.0,991.5,528.375,671.875,647.0,794.15625,551.5
2024-01-04 17:15:00,619.75,1013.5,764.0,561.5,572.2578125,765.0,537.5,552.0,957.75,523.5,679.125,652.0,781.734375,509.25
2024-01-04 17:30:00,601.75,1008.5,759.0,566.5,575.796875,774.0,541.5,561.5,939.75,507.375,667.625,655.0,742.78125,507.25
2024-01-04 17:45:00,601.25,1017.0,752.0,564.0,574.1328125,767.0,548.5,568.5,915.1875,501.375,635.875,650.0,737.90625,489.25
2024-01-04 18:00:00,591.25,999.5,738.0,567.5,563.7421875,774.0,549.0,571.5,885.5625,496.5,621.5,656.0,723.28125,475.75
2024-01-04 18:15:00,589.0,998.0,728.0,582.5,565.6328125,770.0,549.0,577.0,866.25,499.125,622.125,660.5,693.890625,455.25
2024-01-04 18:30:00,573.0,1026.0,723.0,578.0,566.828125,785.0,555.5,578.5,862.125,489.75,616.125,664.5,696.5625,507.25
2024-01-04 18:45:00,560.0,1045.0,711.0,585.0,565.703125,787.0,550.0,593.5,840.375,491.25,612.375,669.5,703.78125,627.25
2024-01-04 19:00:00,552.25,1042.5,701.0,587.0,551.46875,807.0,551.0,594.5,818.0625,489.375,615.625,670.5,704.8125,780.25
2024-01-04 19:15:00,543.25,1051.0,684.0,593.0,546.7890625,794.0,550.5,607.0,804.0,481.5,603.5,655.0,698.203125,775.0
2024-01-04 19:30:00,536.25,1041.5,675.776062011719,604.0,542.4375,805.0,555.5,616.0,789.0,478.875,603.875,662.0,695.484375,673.25
2024-01-04 19:45:00,530.75,1040.5,666.431091308591,602.0,533.34375,821.0,561.5,627.5,761.25,474.75,606.0,675.0,689.4375,629.0
2024-01-04 20:00:00,523.5,1031.5,659.86730957032,598.0,532.0703125,820.0,561.0,630.0,732.75,474.0,618.125,670.0,681.140625,675.25
2024-01-04 20:15:00,509.25,1037.0,649.62426757812,606.5,521.0,821.0,557.0,629.5,691.875,466.5,607.375,665.0,676.21875,585.5
2024-01-04 20:30:00,511.25,1049.5,633.83447265625,611.0,518.1171875,814.0,565.5,634.0,658.5,459.75,611.75,681.0,686.859375,646.75
2024-01-04 20:45:00,492.5,1067.5,599.9365234375,615.0,511.7890625,827.0,565.0,655.0,637.6875,448.125,603.125,689.5,678.796875,625.0
2024-01-04 21:00:00,479.5,1093.0,592.75439453125,631.0,505.265625,844.0,571.0,654.5,607.5,431.25,605.75,684.0,290.625,609.25
2024-01-04 21:15:00,484.5,1102.0,585.6005859375,633.5,499.9140625,833.0,581.5,654.5,610.5,399.0,602.5,687.5,246.375,594.75
2024-01-04 21:30:00,481.25,1100.0,579.15625,650.0,498.0,847.0,583.5,668.5,606.5625,380.625,585.5,687.5,230.390625,640.75
2024-01-04 21:45:00,453.5,1103.0,584.43408203125,661.0,500.109375,860.0,587.5,679.5,614.625,337.5,585.375,684.5,226.40625,642.0
2024-01-04 22:00:00,449.5,1102.5,599.03759765625,670.0,501.9375,865.0,592.0,692.0,605.8125,333.375,586.625,701.5,234.515625,634.0
