datetime,ALIM Nº 1 CPA,ALIM Nº 2 CPA,ALIM Nº 3 CPA,ALIM Nº 8 CPA,ALIM Nº 9 CPA,ALIM Nº 10 CPA,ALIM Nº 12 CPA,ALIM Nº 14 CPA,ALIM Nº 4 CTP,ALIM Nº 5 CTP,ALIM Nº 6 CTP,ALIM Nº 7 CTP,ALIM Nº 11 CTP,ALIM Nº 13 CTP,Total
2024-11-15 20:00:00,2074.0,4299.75,2588.125,2437.5,1964.0,3346.25,2439.5,2546.75,2617.125,2117.5,54.0,2752.5,730.75,1491.25,31459.0
2024-11-15 21:00:00,1990.0,4584.5,2584.0,2653.75,1947.0,3620.25,2533.0,2782.25,2360.25,1766.5,203.5,2916.0,751.0,1967.5,32659.5
2024-11-15 22:00:00,1956.0,4653.75,2638.875,2865.25,2014.0,3790.25,2680.5,3040.25,2298.375,1499.5,211.5,3021.0,1001.75,1965.25,33636.25
2024-11-15 23:00:00,1819.0,4366.0,2503.75,2666.5,1869.5,3495.375,2502.25,2805.75,2289.875,1421.0,416.0,2830.0,1034.25,1860.0,31879.25
2024-11-16 00:00:00,1680.0,3747.25,2341.375,2394.25,1696.0,3110.25,2225.5,2474.75,2201.875,1331.5,546.5,2552.0,1137.25,1884.0,29322.5
2024-11-16 01:00:00,1601.0,3242.75,2149.625,2042.0,1533.5,2653.375,1945.0,2101.75,2044.125,1291.5,655.5,2272.5,1056.5,1694.25,26283.375
2024-11-16 02:00:00,1525.0,2856.75,2028.5,1801.0,1392.5,2310.0,1703.0,1791.5,1904.5,1256.0,1065.0,2080.0,1093.75,1602.25,24409.75
2024-11-16 03:00:00,1496.0,2622.25,1958.375,1617.0,1297.5,2078.375,1540.25,1575.0,1865.125,1215.0,1042.5,1909.0,1107.0,1757.25,23080.625
2024-11-16 04:00:00,1485.0,2561.0,1926.5,1524.5,1230.0,1951.125,1471.25,1470.25,1831.25,1195.0,993.5,1820.5,1053.5,1797.25,22310.625
2024-11-16 05:00:00,1476.0,2403.75,1848.625,1424.25,892.5,1829.5,1391.75,1346.0,2010.125,1158.0,964.5,1802.5,1031.75,1775.5,21354.75
2024-11-16 06:00:00,1516.0,2308.25,1842.375,1357.75,763.5,1735.875,1340.75,1283.5,1899.625,1194.5,946.0,1692.5,1008.5,2068.5,20957.625
2024-11-16 07:00:00,1629.0,2443.5,1882.875,1427.5,823.5,1832.75,1442.75,1327.0,2147.375,1257.0,900.0,1813.0,2468.5,2099.0,23493.75
2024-11-16 08:00:00,1787.0,2750.0,2052.0,1574.25,928.5,2114.25,1638.0,1523.75,2721.75,1650.0,762.0,2030.5,2690.5,2041.5,26264.0
2024-11-16 09:00:00,2009.0,3126.5,2373.375,1869.5,1119.5,2514.5,1920.5,1786.25,3193.5,1999.5,647.0,2280.0,2211.25,2075.5,29125.875
2024-11-16 10:00:00,2216.0,3428.25,2800.875,2069.5,1306.5,2847.75,2124.25,2037.5,3687.375,2278.0,768.5,2528.0,3075.75,2286.5,33454.75
2024-11-16 11:00:00,2317.0,3611.5,2925.625,2232.25,1373.0,3055.375,2269.0,2194.75,3875.75,2342.5,753.0,2676.0,3034.5,2408.5,35068.75
2024-11-16 12:00:00,2287.0,3744.0,2975.125,2353.75,1776.5,3230.25,2313.75,2368.25,3549.25,2396.5,603.0,2851.5,3045.75,2335.75,35830.375
2024-11-16 13:00:00,2184.0,3924.0,2840.5,2465.0,2205.5,3309.625,2243.5,2508.5,3153.5,2357.5,559.5,2922.5,3017.0,2364.0,36054.625
2024-11-16 14:00:00,2104.0,3836.5,2772.375,2465.0,2115.0,3220.5,2190.0,2437.5,3081.875,2333.0,595.0,2926.5,2335.25,2403.25,34815.75
2024-11-16 15:00:00,2141.0,3721.25,2800.125,2375.0,2071.5,3110.875,2121.25,2350.75,3095.875,2314.0,530.5,2776.5,1001.0,2310.75,32720.375
2024-11-16 16:00:00,2139.0,3648.0,2780.5,2389.25,2039.5,3065.375,2093.75,2326.5,2992.125,2185.5,478.0,2719.0,873.75,2046.25,31776.5
2024-11-16 17:00:00,2149.0,3679.75,2742.0,2365.0,2052.5,3093.125,2128.5,2350.75,2983.875,2191.0,390.5,2629.0,620.5,2119.75,31495.25
2024-11-16 18:00:00,2090.0,3642.0,2704.375,2403.25,2066.5,3115.75,2079.5,2372.5,2934.375,2192.0,5.0,2610.5,644.0,2013.0,30872.75
2024-11-16 19:00:00,1967.0,3691.25,2652.125,2403.5,2005.5,3194.875,2111.25,2372.0,2786.375,2157.0,17.5,2615.5,643.25,1244.75,29861.875
2024-11-16 20:00:00,1916.0,3849.0,2527.25,2514.75,1983.5,3298.125,2212.75,2513.0,2462.125,1991.5,458.0,2710.0,666.0,1112.5,30214.5
2024-11-16 21:00:00,1951.0,4144.5,2624.875,2750.5,2123.0,3602.125,2415.75,2841.5,2310.875,1724.0,1171.0,2914.5,763.5,1311.5,32648.625
2024-11-16 22:00:00,1930.0,4236.25,2650.25,2862.5,2163.0,3712.0,2488.25,2957.25,2284.5,1422.0,1951.0,3015.0,1054.75,1254.25,33981.0
2024-11-16 23:00:00,1786.0,3896.5,2493.75,2637.0,2024.5,3422.75,2292.25,2725.25,2186.5,1379.0,1314.5,2771.5,1061.0,1245.75,31236.25
2024-11-17 00:00:00,1677.0,3522.0,2350.0,2294.25,1863.5,3072.75,2065.75,2438.0,2139.375,1349.5,875.5,2517.0,1156.25,1019.25,28340.125
2024-11-17 01:00:00,1598.0,3152.5,2178.875,2014.5,1681.5,2710.25,1790.25,2083.25,1983.25,1310.5,656.5,2236.0,1134.25,1039.5,25569.125
2024-11-17 02:00:00,1542.0,2825.75,2049.625,1778.5,1534.0,2336.0,1575.5,1810.75,1863.0,1282.0,1143.5,2020.0,1103.25,1014.5,23878.375
2024-11-17 03:00:00,1491.0,2627.0,1966.0,1633.0,1426.5,2107.875,1436.25,1606.75,1839.75,1236.0,1338.0,1862.5,1018.75,1048.75,22638.125
2024-11-17 04:00:00,1473.0,2472.25,1901.5,1524.25,1366.5,1972.375,1347.25,1486.0,1784.875,1209.0,876.0,1770.5,1028.5,1041.0,21253.0
2024-11-17 05:00:00,1456.0,2325.75,1837.75,1427.0,1253.5,1794.625,1094.25,1360.0,1747.75,1237.5,630.5,1812.5,918.0,1375.0,20270.125
2024-11-17 06:00:00,1414.0,2146.0,1697.375,1286.0,1156.0,1639.25,1169.75,1189.0,1615.125,724.5,566.0,1048.5,853.0,1213.5,17718.0
2024-11-17 07:00:00,1469.0,2165.25,1725.5,1312.25,1179.5,1684.125,2012.25,1230.25,1674.375,686.5,590.0,1036.0,897.5,757.0,18419.5
2024-11-17 08:00:00,1513.0,2394.75,1858.375,1460.0,1336.0,1878.875,2091.0,1363.0,1817.875,775.5,597.0,1120.0,862.5,736.0,19803.875
2024-11-17 09:00:00,1631.0,2671.5,2057.5,1728.25,1517.0,2217.75,2403.5,1618.0,2047.125,782.0,1251.5,1214.0,842.0,774.75,22755.875
2024-11-17 10:00:00,1721.0,3097.75,2211.625,2012.75,1666.0,2596.125,2743.25,1909.5,2333.375,845.5,1024.5,1310.5,846.5,754.5,25072.875
2024-11-17 11:00:00,1775.0,3339.5,2380.25,2238.0,1805.0,2907.25,2567.0,2163.75,2602.75,1892.5,1173.5,1787.0,834.5,915.0,28381.0
2024-11-17 12:00:00,1808.0,3624.0,2482.625,2413.75,1922.0,3114.375,2084.25,2415.25,2750.875,2263.5,1169.0,2623.5,897.75,931.5,30500.375
2024-11-17 13:00:00,1829.0,3706.25,2554.625,2523.5,1982.5,3373.25,2202.0,2572.0,2806.0,2105.0,1120.5,2959.0,916.75,924.0,31574.375
2024-11-17 14:00:00,1821.0,3671.5,2520.0,2490.25,1946.5,3274.0,2150.75,2517.5,2764.0,2087.0,967.5,2959.5,893.25,1153.5,31216.25
2024-11-17 15:00:00,1794.0,3571.0,2532.25,2430.5,1888.0,3189.75,2087.0,2481.75,2680.125,2118.5,281.0,2840.0,871.5,1202.25,29967.625
2024-11-17 16:00:00,1781.0,3532.5,2458.875,2362.0,1842.0,3100.75,2075.5,2427.75,2579.75,2091.0,237.5,2737.0,766.25,1031.5,29023.375
2024-11-17 17:00:00,1753.0,3540.5,2420.75,2347.25,1834.5,3105.375,2045.25,2362.75,2602.375,1996.0,232.0,2651.5,526.0,993.75,28411.0
2024-11-17 18:00:00,1758.0,3589.25,2407.625,2370.75,1840.5,3170.5,2060.75,2437.75,2592.375,2003.0,171.5,2641.5,527.0,916.25,28486.75
2024-11-17 19:00:00,1751.0,3656.25,2398.0,2425.75,1870.5,3260.625,2139.5,2526.25,2512.25,1996.5,196.0,2722.0,537.5,947.75,28939.875
2024-11-17 20:00:00,1744.0,3808.0,2360.625,2597.25,1904.5,3446.5,2242.75,2745.5,2304.25,1886.5,214.0,2815.5,540.5,1034.75,29644.625
2024-11-17 21:00:00,1782.0,4131.0,2497.0,2814.0,2044.5,3726.75,2449.5,2980.75,2292.875,1743.5,774.5,3008.0,606.0,1059.5,31909.875
2024-11-17 22:00:00,1809.0,4380.5,2607.5,3011.0,2171.0,3910.875,2600.0,3213.75,2213.625,1605.5,1599.0,3217.0,908.0,1477.5,34724.25
2024-11-17 23:00:00,1710.0,3948.75,2388.125,2675.25,1954.0,3489.75,2298.5,2810.0,2098.625,1470.0,1555.5,2909.0,886.75,1473.5,31667.75
2024-11-18 00:00:00,1585.0,3317.75,2174.0,2230.0,1696.5,2873.5,1918.25,2289.75,2066.375,1399.5,1165.0,2446.0,976.0,1497.25,27634.875
2024-11-18 01:00:00,1515.0,2805.5,1965.375,1828.5,1491.0,2360.875,1604.25,1835.75,1921.0,1356.5,963.5,2091.0,900.25,1313.5,23952.0
2024-11-18 02:00:00,1475.0,2523.25,1863.0,1577.5,1373.5,2056.5,1435.0,1570.75,1829.625,1336.5,1177.0,1889.0,859.75,1340.25,22306.625
2024-11-18 03:00:00,1450.0,2370.75,1811.25,1466.75,1307.5,1882.75,1343.75,1446.0,1757.125,1313.0,1268.5,1815.5,1002.75,1369.25,21604.875
2024-11-18 04:00:00,1449.0,2302.0,1790.375,1404.75,1276.5,1838.5,1294.0,1380.25,1748.0,1282.0,1470.0,1770.5,946.0,1315.25,21267.125
2024-11-18 05:00:00,1428.0,2200.5,1710.125,1288.5,1177.0,1682.0,1213.25,1255.0,1650.25,1250.0,1943.5,1757.5,875.25,1224.5,20655.375
2024-11-18 06:00:00,1500.0,2833.0,1846.875,1462.5,1292.0,1988.75,1427.75,1509.25,1688.25,1349.0,1955.0,1920.0,957.0,1476.75,23206.125
2024-11-18 07:00:00,1818.0,3326.25,2250.25,1757.5,1618.0,2311.875,1652.75,1720.0,2129.0,1570.0,2271.0,2234.0,1014.0,1964.25,27636.875
2024-11-18 08:00:00,2290.0,3387.25,2674.625,1808.75,1905.0,2472.875,1722.5,1682.0,2837.75,1953.5,2095.5,2372.0,1997.0,2371.75,31570.5
2024-11-18 09:00:00,2601.0,3462.75,2977.125,1884.75,2145.0,2617.5,1837.75,1717.0,3267.0,2205.5,2190.0,2562.5,3134.25,2599.75,35201.875
2024-11-18 10:00:00,2716.0,3603.75,3225.75,1907.75,2290.0,2749.375,1929.75,1834.75,3706.5,2410.5,2283.0,2654.5,3095.25,2514.0,36920.875
2024-11-18 11:00:00,2750.0,3793.25,3345.625,1994.25,2354.5,2840.75,2009.75,1968.25,3926.25,2453.0,2371.5,2815.5,3088.75,2639.5,38350.875
2024-11-18 12:00:00,2728.0,3926.5,3306.875,2124.0,2424.0,2922.125,2101.5,2091.5,3752.125,2430.5,2402.5,2910.0,2755.0,2365.75,38240.375
2024-11-18 13:00:00,2548.0,3937.5,3076.0,2174.5,2317.5,2998.375,2154.75,2174.0,3745.625,2416.0,2055.0,2956.0,1567.75,2304.5,36425.5
2024-11-18 14:00:00,2541.0,3675.5,3055.0,2154.0,2240.0,2888.875,2044.0,2066.0,3703.0,2408.5,2312.0,2812.0,3124.0,2459.5,37483.375
2024-11-18 15:00:00,2616.0,3631.5,3156.5,2060.75,2252.0,2810.875,1972.0,1949.25,3879.875,2356.0,2220.5,2750.5,3181.75,2636.25,37473.75
2024-11-18 16:00:00,2580.0,3770.25,3104.75,2099.5,2217.5,2827.125,1953.75,2031.5,3779.625,2319.0,2260.0,2697.0,2951.75,2428.5,37020.25
2024-11-18 17:00:00,2454.0,3896.0,2972.375,2139.25,2200.0,2946.0,1985.25,2109.5,3398.125,2241.0,2272.0,2779.5,2642.25,2202.0,36237.25
2024-11-18 18:00:00,2269.0,4038.5,2860.5,2193.0,2166.5,3067.375,2036.25,2255.25,3256.375,2195.5,2220.0,2762.0,2327.25,1956.5,35604.0
2024-11-18 19:00:00,2150.0,4152.0,2706.0,2306.0,2118.0,3124.375,2082.5,2337.0,3100.25,2187.0,2024.5,2687.0,625.75,1781.75,33382.125
2024-11-18 20:00:00,2027.0,4134.75,2485.0,2405.0,2032.5,3216.875,2125.0,2498.0,2618.25,2012.5,1988.0,2735.5,562.0,1656.0,32496.375
2024-11-18 21:00:00,1908.0,4511.25,2512.25,2620.5,2056.0,3446.625,2254.5,2704.0,2384.75,1671.5,1689.0,2847.5,708.75,1627.5,32942.125
2024-11-18 22:00:00,1872.0,4735.25,2599.0,2824.25,2129.5,3685.25,2444.0,2949.75,2380.0,1509.5,1834.0,3026.5,795.75,1724.0,34508.75
2024-11-18 23:00:00,1692.0,3965.75,2384.75,2489.75,1919.5,3285.625,2171.5,2596.5,2202.25,1365.5,1523.5,2761.5,846.75,1722.25,30927.125
2024-11-19 00:00:00,1573.0,3313.25,2187.875,2120.0,1661.5,2783.25,1832.25,2139.5,2140.375,1283.5,1529.5,2384.0,947.5,1718.75,27614.25
2024-11-19 01:00:00,1498.0,2837.0,2020.25,1753.5,1460.5,2270.25,1574.75,1754.25,1991.625,1221.0,1248.5,2078.5,919.5,1513.25,24140.875
2024-11-19 02:00:00,1442.0,2586.75,1930.125,1554.0,1353.0,2026.5,1425.25,1547.5,1866.375,1191.5,1574.0,1886.0,882.75,1552.5,22818.25
2024-11-19 03:00:00,1420.0,2415.25,1887.25,1436.5,1290.0,1898.25,1348.75,1435.25,1816.375,1198.0,1393.5,1814.5,861.5,1542.0,21757.125
2024-11-19 04:00:00,1421.0,2354.0,1873.5,1390.75,1261.0,1838.125,1309.75,1373.75,1782.75,1147.5,1235.0,1762.5,844.75,1714.0,21308.375
2024-11-19 05:00:00,1409.0,2288.75,1768.75,1287.0,1162.5,1652.125,1221.75,1235.0,1683.125,1107.0,1108.5,1776.5,814.25,1607.25,20121.5
2024-11-19 06:00:00,1502.0,2892.5,1855.125,1430.25,1281.5,1979.625,1421.75,1470.75,1703.25,1222.5,1300.0,1939.5,876.25,1672.5,22547.5
2024-11-19 07:00:00,1812.0,3336.25,2225.75,1724.25,1624.0,2270.0,1616.0,1671.0,2109.5,1407.0,2002.5,2254.0,1047.25,2255.5,27355.0
2024-11-19 08:00:00,2243.0,3473.75,2618.0,1779.0,1871.5,2417.5,1670.5,1665.0,2876.5,1907.5,2553.0,2341.5,1186.25,2396.0,30999.0
2024-11-19 09:00:00,2509.0,3557.25,2946.125,1864.25,2078.0,2543.875,1820.5,1721.5,3385.0,2161.5,2729.0,2433.5,1216.0,2602.75,33568.25
2024-11-19 10:00:00,2641.0,3644.5,3182.0,1956.25,2237.0,2682.75,1911.25,1800.75,3735.5,2347.5,2549.5,2490.0,1380.25,2679.25,35237.5
2024-11-19 11:00:00,2662.0,3731.25,3230.75,2011.75,2272.0,2806.75,1958.5,1911.0,4019.625,2349.5,2335.0,2595.0,1492.0,2708.5,36083.625
2024-11-19 12:00:00,2680.0,3763.0,3259.125,2143.5,2344.0,2890.75,2063.5,2039.25,3829.625,2370.0,1969.5,2692.5,1474.0,2586.0,36104.75
2024-11-19 13:00:00,2494.0,3835.75,3052.5,2184.5,2300.0,2905.75,2122.25,2103.75,3748.0,2323.0,2124.0,2810.5,1327.75,2507.0,35838.75
2024-11-19 14:00:00,2510.0,3834.25,3030.25,2112.0,2193.5,2853.75,2006.5,2026.0,3682.75,2332.5,2872.5,2767.0,1384.25,2578.0,36183.25
2024-11-19 15:00:00,2623.0,3707.0,3253.0,2072.5,2263.0,2878.625,1969.75,1961.75,3858.0,2329.0,2924.5,2774.0,1366.5,2547.25,36527.875
2024-11-19 16:00:00,2670.0,3756.25,3206.125,2127.0,2263.5,2976.0,1969.75,2043.0,3698.375,2328.0,1699.5,2772.5,1217.0,2472.5,35199.5
2024-11-19 17:00:00,2541.0,3908.0,3091.0,2191.5,2242.5,3052.25,2019.75,2151.5,3548.375,2221.0,813.5,2693.5,1142.75,2348.0,33964.625
2024-11-19 18:00:00,2379.0,4175.75,2938.75,2297.0,2248.0,3190.625,2130.75,2364.0,3217.625,2162.0,107.0,2765.0,768.0,2127.75,32871.25
2024-11-19 19:00:00,2208.0,4295.75,2780.625,2415.25,2210.5,3259.75,2189.25,2486.5,2994.875,2139.5,1713.5,2808.5,633.75,1516.25,33652.0
2024-11-19 20:00:00,2039.0,4310.75,2520.375,2507.0,2093.0,3369.0,2226.25,2630.0,2548.0,2001.0,980.5,2828.0,622.25,1606.0,32281.125
2024-11-19 21:00:00,1897.0,4417.5,2479.125,2665.0,2068.5,3524.5,2330.25,2769.5,2294.75,1616.0,372.5,2870.5,671.0,1621.25,31597.375
2024-11-19 22:00:00,1876.0,4734.75,2548.375,2835.5,2133.0,3733.25,2450.25,2955.75,2282.375,1470.5,452.5,3088.0,956.0,1494.5,33010.75
2024-11-19 23:00:00,1724.0,4273.5,2382.25,2580.75,1931.0,3354.75,2234.75,2655.0,2110.625,1391.5,878.0,2822.5,972.5,1597.0,30908.125
2024-11-20 00:00:00,1571.0,3436.0,2164.75,2144.5,1693.0,2765.25,1861.5,2176.5,2125.75,1301.5,1436.5,2470.5,1020.25,1674.5,27841.5
2024-11-20 01:00:00,1503.0,2797.25,1980.25,1803.25,1466.0,2303.0,1595.0,1800.75,1970.375,1236.0,1207.5,2119.5,957.25,1577.25,24316.375
2024-11-20 02:00:00,1434.0,2495.75,1884.375,1592.0,1351.0,2022.5,1412.25,1560.5,1898.125,1199.5,1011.0,1918.0,901.0,1528.75,22208.75
2024-11-20 03:00:00,1430.0,2368.0,1834.75,1481.5,1293.5,1886.75,1337.25,1443.5,1801.875,1191.5,971.0,1822.5,878.75,1682.25,21423.125
2024-11-20 04:00:00,1430.0,2265.25,1822.875,1430.5,1263.5,1830.0,1301.75,1387.5,1818.25,1157.0,931.5,1796.0,1008.75,1779.0,21221.875
2024-11-20 05:00:00,1418.0,2278.0,1804.125,1391.75,1220.0,1780.75,1261.25,1325.0,1790.625,1142.5,900.0,1875.0,1006.0,1645.5,20838.5
2024-11-20 06:00:00,1502.0,2840.25,1874.75,1489.5,1285.0,1988.0,1394.5,1481.5,1761.5,1251.5,997.0,1984.0,985.75,1752.0,22587.25
2024-11-20 07:00:00,1840.0,3246.0,2260.75,1740.5,1622.5,2306.5,1610.25,1697.5,2187.0,1430.5,1101.0,2285.0,1017.5,2201.75,26546.75
2024-11-20 08:00:00,2330.0,3458.75,2720.625,1821.25,1928.5,2427.0,1700.75,1700.0,2763.0,1880.0,1019.5,2411.5,2362.5,2354.5,30877.875
2024-11-20 09:00:00,2631.0,3640.75,3060.125,1939.25,2159.5,2640.0,1849.0,1770.75,3241.375,2110.0,977.5,2584.0,3080.5,2549.25,34233.0
2024-11-20 10:00:00,2752.0,3812.25,3292.375,1977.0,2299.0,2754.0,1949.75,1870.75,3720.75,2360.5,1153.0,2641.0,3166.75,2638.75,36387.875
2024-11-20 11:00:00,2754.0,3941.75,3341.625,2043.25,2337.0,2814.0,2003.75,1918.25,3933.375,2350.5,1026.0,2797.0,3296.0,2655.75,37212.25
2024-11-20 12:00:00,2756.0,3886.75,3337.125,2136.0,2367.0,2930.25,2077.25,2081.5,3858.875,2314.0,832.0,2831.0,3313.0,2366.25,37087.0
2024-11-20 13:00:00,2570.0,3943.5,3063.625,2156.75,2256.5,2956.75,2101.5,2153.0,3616.125,2259.5,1302.5,2871.0,3289.5,2278.0,36818.25
2024-11-20 14:00:00,2547.0,3901.75,3012.5,2105.5,2191.5,2817.5,1979.0,2040.75,3612.375,2207.5,1011.0,2712.5,3191.0,2516.25,35846.125
2024-11-20 15:00:00,2594.0,3826.25,3158.125,2061.5,2235.5,2816.5,1921.5,1974.25,3764.0,2214.0,762.5,2721.0,3130.0,2453.5,35632.625
2024-11-20 16:00:00,2541.0,3806.25,3074.625,2088.75,2247.0,2879.0,1942.25,2018.5,3641.75,2176.0,434.5,2730.5,2979.75,2454.75,35014.625
2024-11-20 17:00:00,2486.0,3951.75,3033.75,2149.25,2239.0,2995.75,1993.0,2113.0,3329.375,2091.0,178.0,2685.5,2636.25,2487.0,34368.625
2024-11-20 18:00:00,2347.0,3917.25,2887.75,2196.75,2180.5,3072.25,2042.75,2240.75,3123.25,2103.5,-25.5,2664.5,2483.0,2276.5,33510.25
2024-11-20 19:00:00,2199.0,3932.5,2724.75,2324.75,2117.0,3146.75,2083.25,2362.5,2930.75,2070.0,11.0,2695.5,1203.75,1956.5,31758.0
2024-11-20 20:00:00,2084.0,4108.25,2499.75,2462.0,2050.0,3270.25,2178.0,2494.75,2477.125,1930.5,9.0,2740.5,617.5,1725.5,30647.125
2024-11-20 21:00:00,1978.0,4577.25,2553.0,2706.75,2120.0,3594.75,2387.25,2830.75,2336.375,1591.5,674.5,2977.0,678.0,1587.0,32592.125
2024-11-20 22:00:00,1908.0,4746.75,2555.0,2806.0,2113.5,3695.25,2463.5,2960.25,2358.5,1407.0,1138.0,3061.5,966.25,1549.75,33729.25
2024-11-20 23:00:00,1728.0,4309.5,2357.25,2515.25,1909.5,3255.0,2174.75,2595.0,2159.625,1323.0,1508.0,2780.0,960.5,1541.0,31116.375
2024-11-21 00:00:00,1589.0,3395.0,2162.75,2126.75,1669.5,2753.0,1886.5,2168.25,2098.25,1232.5,1997.0,2395.0,1012.75,1555.75,28042.0
2024-11-21 01:00:00,1511.0,2837.75,1980.5,1799.0,1469.0,2296.75,1588.75,1761.5,1953.75,1191.0,1864.0,2082.0,971.25,1837.0,25143.25
2024-11-21 02:00:00,1458.0,2545.5,1896.125,1589.75,1363.5,2030.0,1422.0,1558.25,1877.125,1172.0,1436.0,1901.5,930.0,1597.75,22777.5
2024-11-21 03:00:00,1431.0,2397.0,1844.625,1487.5,1296.0,1890.25,1342.5,1439.25,1818.875,1159.0,2076.0,1805.0,907.5,1709.0,22603.5
2024-11-21 04:00:00,1430.0,2303.75,1810.375,1434.5,1262.0,1819.5,1295.25,1388.25,1776.25,1136.5,1997.5,1795.5,896.25,1660.25,22005.875
2024-11-21 05:00:00,1423.0,2277.25,1773.625,1366.75,1194.0,1731.5,1251.75,1312.0,1731.125,1094.0,1609.0,1846.0,897.5,1628.0,21135.5
2024-11-21 06:00:00,1521.0,2871.0,1376.125,1468.75,1283.0,2009.0,1409.5,1492.5,1729.625,1166.0,1846.5,1952.0,938.75,1517.0,22580.75
2024-11-21 07:00:00,1872.0,3244.25,1700.25,1733.5,1603.5,2291.5,1628.25,1698.5,2150.25,1368.5,2067.5,2302.0,1794.0,2037.25,27491.25
2024-11-21 08:00:00,2293.0,3507.5,2163.25,1802.0,1883.5,2384.75,1685.25,1662.0,2801.25,1764.0,2192.5,2369.5,2928.25,2025.5,31462.25
2024-11-21 09:00:00,2534.0,3573.5,2464.75,1885.0,2098.0,2611.0,1851.5,1734.25,3342.375,2019.5,2446.5,2573.5,2997.0,2358.5,34489.375
2024-11-21 10:00:00,2706.0,3741.75,2683.625,1947.0,2200.5,2729.75,1923.25,1798.75,3634.875,2257.0,2004.5,2632.5,3050.25,2445.75,35755.5
2024-11-21 11:00:00,2771.0,3863.75,3020.0,2032.75,2249.0,2825.5,1947.5,1915.25,3902.5,2300.5,2042.0,2733.5,2997.5,2476.5,37077.25
2024-11-21 12:00:00,2849.0,3965.25,3341.875,2127.0,2345.0,2919.0,2088.25,2050.5,3767.0,2257.0,1974.5,2861.0,3055.25,2490.5,38091.125
2024-11-21 13:00:00,2640.0,3974.0,3102.75,2185.75,2270.5,2931.0,2086.25,2122.25,3734.875,2245.0,2092.0,2876.5,3017.75,2461.25,37739.875
2024-11-21 14:00:00,2617.0,3918.75,3044.625,2100.5,2195.0,2821.75,1976.25,2023.75,3693.125,2241.0,1661.5,2709.5,2998.25,2507.5,36508.5
2024-11-21 15:00:00,2726.0,3804.75,3185.125,2042.25,2230.5,2849.75,1958.75,1969.0,3820.625,2240.0,2180.0,2664.0,3011.0,2593.25,37275.0
2024-11-21 16:00:00,2695.0,3810.25,3140.875,2104.25,2211.5,2935.0,1947.75,1994.25,3646.875,2208.5,2441.0,2665.5,2858.25,2524.25,37183.25
2024-11-21 17:00:00,2631.0,3978.5,3035.25,2126.25,2194.5,2993.25,2005.5,2108.75,3445.625,2156.0,2370.0,2673.0,1924.0,2392.5,36034.125
2024-11-21 18:00:00,2439.0,4049.75,2886.375,2225.5,2162.0,3070.75,2063.25,2245.5,3246.25,2132.5,2175.5,2687.0,669.5,2241.5,34294.375
2024-11-21 19:00:00,2245.0,4105.75,2770.5,2320.0,2103.0,3159.0,2113.0,2391.0,3032.625,2108.5,2381.0,2695.0,615.0,1803.0,33842.375
2024-11-21 20:00:00,2136.0,4289.0,2572.875,2474.25,2042.5,3325.0,2181.0,2588.25,2604.5,1946.0,2291.5,2829.5,607.25,1639.25,33526.875
2024-11-21 21:00:00,2040.0,4611.5,2570.5,2723.25,2079.5,3578.75,2369.0,2797.25,2435.125,1605.0,2444.0,2914.0,673.5,1759.5,34600.875
2024-11-21 22:00:00,2004.0,4721.5,2539.875,2775.25,2072.0,3662.5,2453.5,2919.75,2392.125,1398.5,2529.0,3037.5,904.0,1600.5,35010.0
2024-11-21 23:00:00,1826.0,4153.25,2348.625,2472.75,1872.0,3275.75,2191.0,2612.75,2217.0,1357.5,2394.0,2736.5,966.25,1561.25,31984.625
2024-11-22 00:00:00,1664.0,3295.0,2136.375,2093.5,1660.5,2764.75,1883.0,2133.75,2175.75,1244.5,2309.5,2372.0,991.0,1508.5,28232.125
2024-11-22 01:00:00,1563.0,2824.75,1983.375,1779.0,1480.5,2333.75,1590.25,1779.75,2008.125,1200.0,1978.0,2094.5,952.25,1547.75,25115.0
2024-11-22 02:00:00,1495.0,2552.0,1891.25,1579.5,1369.0,2051.25,1439.0,1560.75,1937.375,1167.5,1736.0,1900.5,918.0,1363.0,22960.125
2024-11-22 03:00:00,1471.0,2387.25,1841.25,1469.25,1292.0,1916.0,1334.25,1453.75,1891.0,1166.0,1615.0,1794.5,907.25,1625.0,22163.5
2024-11-22 04:00:00,1472.0,2384.5,1817.0,1420.0,1261.0,1834.0,1311.5,1398.75,1813.5,1115.5,1778.5,1764.0,881.25,1851.5,22103.0
2024-11-22 05:00:00,1465.0,2293.5,1784.875,1377.5,1205.5,1773.5,1260.25,1328.0,1760.625,1110.5,1349.5,1828.0,878.25,1767.75,21182.75
2024-11-22 06:00:00,1551.0,2862.75,1844.625,1466.75,1259.0,1977.75,1393.75,1461.0,1752.75,1203.0,1388.5,1932.5,843.0,1702.0,22638.375
2024-11-22 07:00:00,1826.0,3358.0,2186.375,1718.5,1571.0,2288.25,1609.5,1656.75,2102.875,1381.0,1113.5,2272.0,851.0,2358.75,26293.5
2024-11-22 08:00:00,2292.0,3608.75,2660.0,1807.0,1842.0,2421.25,1715.0,1702.75,2676.25,1748.0,1276.5,2370.5,1155.25,2308.5,29583.75
2024-11-22 09:00:00,2580.0,3710.5,3024.25,1894.25,2108.0,2642.25,1860.25,1761.75,3087.0,2151.0,1359.0,2518.5,1331.0,2400.0,32427.75
