snapshot,wind_existing_cabo_negro,wind_flexible_cabo_negro,solar_utility_flexible_cabo_negro,pv_residential_flexible_punta_arenas_centro
2030-01-04 13:00:00,0.29418906304431475,0.29418906304431475,0.25470121887761055,0.28472816174240706
2030-01-04 14:00:00,0.20932565617594778,0.20932565617594778,0.4247180474595173,0.43244445074921783
2030-01-04 15:00:00,0.2828734504169492,0.2828734504169492,0.6500309853954754,0.6595158398328212
2030-01-04 16:00:00,0.4114973280652684,0.4114973280652684,0.654298442290427,0.6045926555303559
2030-01-04 17:00:00,0.5050987063314383,0.5050987063314383,0.7212139261851853,0.6506125381318298
2030-01-04 18:00:00,0.6243112591353003,0.6243112591353003,0.7612320042281064,0.7579097931527785
2030-01-04 19:00:00,0.5912329878657435,0.5912329878657435,0.6773554874844515,0.6713100408856629
2030-01-04 20:00:00,0.43917645752390144,0.43917645752390144,0.5669167407104886,0.549102644000009
2030-01-04 21:00:00,0.30583002337089304,0.30583002337089304,0.4172429047959137,0.41226603157717395
2030-01-04 22:00:00,0.24545018783973788,0.24545018783973788,0.16267868457949716,0.17076819115061456
2030-01-04 23:00:00,0.16499825985597302,0.16499825985597302,0.06800565918519474,0.05893145281301881
2030-01-05 00:00:00,0.15788578939528186,0.15788578939528186,0.023357220245815966,0.019468973903157785
2030-01-05 01:00:00,0.16840839669231955,0.16840839669231955,0.0027699217603253646,0.0030869545800312763
2030-01-05 02:00:00,0.2527799666160949,0.2527799666160949,0.0,0.0
2030-01-05 03:00:00,0.379535817107018,0.379535817107018,0.0,0.0
2030-01-05 04:00:00,0.44924224897963483,0.44924224897963483,0.0,0.0
2030-01-05 05:00:00,0.5289318140251258,0.5289318140251258,0.0,0.0
2030-01-05 06:00:00,0.6079854115449439,0.6079854115449439,0.0,0.0
2030-01-05 07:00:00,0.6447310245637211,0.6447310245637211,0.0,0.0
2030-01-05 08:00:00,0.5909098958822097,0.5909098958822097,0.0,0.0
2030-01-05 09:00:00,0.5532238985758765,0.5532238985758765,0.0,0.0
2030-01-05 10:00:00,0.4091298594744781,0.4091298594744781,0.014264829396139767,0.014078609051065305
2030-01-05 11:00:00,0.47961543684357577,0.47961543684357577,0.05177585407306143,0.049036693389819926
2030-01-05 12:00:00,0.4929273210007347,0.4929273210007347,0.12666626226539443,0.11288352087571404
2030-01-05 13:00:00,0.7996531978950575,0.7996531978950575,0.20747456938270528,0.1857294038998774
2030-01-05 14:00:00,0.7764892269987738,0.7764892269987738,0.24611030751625174,0.23965763908825188
2030-01-05 15:00:00,0.7820156078628518,0.7820156078628518,0.43955532809209324,0.4564735886474631
2030-01-05 16:00:00,0.8445210645382818,0.8445210645382818,0.5676606780167118,0.6372231218109182
2030-01-05 17:00:00,0.8832070764246415,0.8832070764246415,0.7243676719668537,0.7157687550051564
2030-01-05 18:00:00,0.9012000629642961,0.9012000629642961,0.7750162339660919,0.7893225385549091
2030-01-05 19:00:00,0.971854503153527,0.971854503153527,0.6635507761839156,0.6607358723608048
2030-01-05 20:00:00,0.9983547658651182,0.9983547658651182,0.6092625981813053,0.5683253699895554
2030-01-05 21:00:00,0.9978203499581132,0.9978203499581132,0.4257261254202442,0.4469405524166352
2030-01-05 22:00:00,0.9124426824660883,0.9124426824660883,0.3003660693580705,0.3186123345275239
2030-01-05 23:00:00,0.7786961624678055,0.7786961624678055,0.13342584349076667,0.15086568508362463
