snapshot,slack_punta_arenas_centro,slack_cabo_negro,wind_existing_cabo_negro,wind_flexible_cabo_negro,solar_utility_flexible_cabo_negro,pv_residential_flexible_punta_arenas_centro,ocgt_existing_punta_arenas_centro
2030-12-11 14:00:00,0.0,0.0,1.0064302594245127,26.254673202557235,0.0,0.0,15.114159434007888
2030-12-11 15:00:00,0.0,0.0,1.0825233715730502,28.23970870175591,0.0,0.0,12.543869016387625
2030-12-11 16:00:00,0.0,0.0,1.4420270460797886,37.61805499143328,0.0,0.0,2.7802358717371902
2030-12-11 17:00:00,0.0,0.0,1.41852232187985,37.00488895552883,0.0,0.0,2.298160074889509
2030-12-11 18:00:00,0.0,0.0,1.4988750748193567,39.10104539518007,0.0,0.0,0.0
2030-12-11 19:00:00,0.0,0.0,1.8386541509728402,41.59635249845715,0.0,0.0,0.0
2030-12-11 20:00:00,0.0,0.0,1.9924969850023626,47.484048703136416,0.0,0.0,0.0
2030-12-11 21:00:00,0.0,0.0,2.293471735438285,39.74737871286172,0.0,0.0,0.0
2030-12-11 22:00:00,0.0,0.0,2.177673118836113,41.42017443728392,0.0,0.0,0.0
2030-12-11 23:00:00,0.0,0.0,2.50968948852076,47.5648327291663,0.0,0.0,0.0
2030-12-12 00:00:00,0.0,0.0,2.55,37.407190142264994,0.0,0.0,0.0
2030-12-12 01:00:00,0.0,0.0,2.55,33.88717565928002,0.0,0.0,0.0
2030-12-12 02:00:00,0.0,0.0,2.55,31.467382673656708,0.0,0.0,0.0
2030-12-12 03:00:00,0.0,0.0,2.549899263155199,35.92126160341185,0.0,0.0,0.0
2030-12-12 04:00:00,0.0,0.0,2.5319503264241794,28.40109448679584,0.0,0.0,0.0
2030-12-12 05:00:00,0.0,0.0,2.3537823346795714,27.849183396885422,0.0,0.0,0.0
2030-12-12 06:00:00,0.0,0.0,1.6964749390994625,28.39585635586056,0.0,0.0,0.0
2030-12-12 07:00:00,0.0,0.0,1.8200454217773807,32.4287864914526,0.0,0.0,0.0
2030-12-12 08:00:00,0.0,0.0,2.230762011776402,36.78590016942363,0.0,0.0,0.0
2030-12-12 09:00:00,0.0,0.0,2.2216419656926347,46.68377992190439,0.0,0.0,0.0
2030-12-12 10:00:00,0.0,0.0,1.753805726515314,42.24816859803471,0.0,0.0,0.0
2030-12-12 11:00:00,0.0,0.0,2.5070404154021277,42.41030538462789,0.0,0.0,0.0
2030-12-12 12:00:00,0.0,0.0,2.55,43.21860881224498,0.0,0.0,0.0
2030-12-12 13:00:00,0.0,0.0,2.55,43.76637099836998,0.0,0.0,0.0
2030-12-12 14:00:00,0.0,0.0,2.55,43.46692766995497,0.0,0.0,0.0
2030-12-12 15:00:00,0.0,0.0,2.55,42.80366205001499,0.0,0.0,0.0
2030-12-12 16:00:00,0.0,0.0,2.55,42.13579793270998,0.0,0.0,0.0
2030-12-12 17:00:00,0.0,0.0,2.55,41.275337925765,0.0,0.0,0.0
2030-12-12 18:00:00,0.0,0.0,2.55,40.217750768791234,0.0,0.0,0.0
2030-12-12 19:00:00,0.0,0.0,2.55,39.297876141198,0.0,0.0,0.0
2030-12-12 20:00:00,0.0,0.0,2.5490893058655684,39.458178481013675,0.0,0.0,0.0
2030-12-12 21:00:00,0.0,0.0,2.542475802385744,39.80874838701129,0.0,0.0,0.0
2030-12-12 22:00:00,0.0,0.0,2.212199082420816,40.86084866015861,0.0,0.0,0.0
2030-12-12 23:00:00,0.0,0.0,1.9481848263095853,40.387647816242975,0.0,0.0,0.0
2030-12-13 00:00:00,0.0,0.0,2.02262306032576,36.00895899002572,0.0,0.0,0.0
2030-12-13 01:00:00,0.0,0.0,2.248018116565594,31.923953801643705,0.0,0.0,0.0
2030-12-13 02:00:00,0.0,0.0,2.465039212057427,29.53911841904136,0.0,0.0,0.0
2030-12-13 03:00:00,0.0,0.0,2.4668345069916184,28.439390669252617,0.0,0.0,0.0
2030-12-13 04:00:00,0.0,0.0,2.4934096168559594,28.116736572795503,0.0,0.0,0.0
2030-12-13 05:00:00,0.0,0.0,2.5442939273861533,26.898330552364484,0.0,0.0,0.0
2030-12-13 06:00:00,0.0,0.0,2.548495888799115,27.441952062197657,0.0,0.0,0.0
2030-12-13 07:00:00,0.0,0.0,2.547167532841136,31.737224543606146,0.0,0.0,0.0
2030-12-13 08:00:00,0.0,0.0,2.5438608295457206,36.60725245429953,0.0,0.0,0.0
2030-12-13 09:00:00,0.0,0.0,2.5284880051429623,42.62050075980878,0.0,0.0,0.0
2030-12-13 10:00:00,0.0,0.0,2.0580186824085343,44.927463268489504,0.0,0.0,0.0
2030-12-13 11:00:00,0.0,0.0,2.4504004374814476,46.15897238759308,0.0,0.0,0.0
2030-12-13 12:00:00,0.0,0.0,2.533439817400241,46.1014360711857,0.0,0.0,0.0
2030-12-13 13:00:00,0.0,0.0,2.55,45.77852636100326,0.0,0.0,0.0
2030-12-13 14:00:00,0.0,0.0,2.55,44.44012694042388,0.0,0.0,0.0
2030-12-13 15:00:00,0.0,0.0,2.55,43.78549195616341,0.0,0.0,0.0
2030-12-13 16:00:00,0.0,0.0,2.55,42.51048248363577,0.0,0.0,0.0
2030-12-13 17:00:00,0.0,0.0,2.55,41.199953000211565,0.0,0.0,0.0
2030-12-13 18:00:00,0.0,0.0,2.55,40.49799744931639,0.0,0.0,0.0
2030-12-13 19:00:00,0.0,0.0,2.55,39.021617748426536,0.0,0.0,0.0
2030-12-13 20:00:00,0.0,0.0,2.548772169800823,37.62389645836714,0.0,0.0,0.0
2030-12-13 21:00:00,0.0,0.0,2.539936640056994,38.271859723444805,0.0,0.0,0.0
2030-12-13 22:00:00,0.0,0.0,2.377217955908287,39.76217051405311,0.0,0.0,0.0
2030-12-13 23:00:00,0.0,0.0,1.9254282225238428,40.824664366246026,0.0,0.0,0.0
2030-12-14 00:00:00,0.0,0.0,1.4888838927642254,38.10307228690968,0.0,0.0,0.0
2030-12-14 01:00:00,0.0,0.0,1.4464938757323935,34.71656400312074,0.0,0.0,0.0
2030-12-14 02:00:00,0.0,0.0,1.433356795872533,31.63727781311443,0.0,0.0,0.0
2030-12-14 03:00:00,0.0,0.0,1.7752010308470298,32.301598624387985,0.0,0.0,0.0
2030-12-14 04:00:00,0.0,0.0,2.1617055997699284,30.656596336297724,0.0,0.0,0.0
2030-12-14 05:00:00,0.0,0.0,2.5282857472829994,28.902495686977318,0.0,0.0,0.0
2030-12-14 06:00:00,0.0,0.0,2.5479900473905617,27.52861844407883,0.0,0.0,0.0
2030-12-14 07:00:00,0.0,0.0,2.55,30.52150669722795,0.0,0.0,0.0
2030-12-14 08:00:00,0.0,0.0,2.549319280264709,32.468239379974676,0.0,0.0,0.0
2030-12-14 09:00:00,0.0,0.0,2.5418071707336085,37.03412189312402,0.0,0.0,0.0
2030-12-14 10:00:00,0.0,0.0,2.317856724944438,40.13309684773603,0.0,0.0,0.0
2030-12-14 11:00:00,0.0,0.0,2.475797604640854,40.876258576695875,0.0,0.0,0.0
2030-12-14 12:00:00,0.0,0.0,2.54191746424731,41.966356492061266,0.0,0.0,0.0
2030-12-14 13:00:00,0.0,0.0,2.5425542424498886,37.30808043183525,0.0,0.0,0.0
2030-12-14 14:00:00,0.0,0.0,2.545050816342271,42.221939335468505,0.0,0.0,0.0
2030-12-14 15:00:00,0.0,0.0,2.55,46.420164334873746,0.0,0.0,0.0
2030-12-14 16:00:00,0.0,0.0,2.55,38.72485405910109,0.0,0.0,0.0
2030-12-14 17:00:00,0.0,0.0,2.55,38.132298789268134,0.0,0.0,0.0
2030-12-14 18:00:00,0.0,0.0,2.55,38.43489513150138,0.0,0.0,0.0
2030-12-14 19:00:00,0.0,0.0,2.55,38.090354407052814,0.0,0.0,0.0
2030-12-14 20:00:00,0.0,0.0,2.55,37.8182146567425,0.0,0.0,0.0
2030-12-14 21:00:00,0.0,0.0,2.55,37.1052531434039,0.0,0.0,0.0
2030-12-14 22:00:00,0.0,0.0,2.55,39.43385951220654,0.0,0.0,0.0
2030-12-14 23:00:00,0.0,0.0,2.55,39.52394441371172,0.0,0.0,0.0
2030-12-15 00:00:00,0.0,0.0,2.55,31.79195604958109,0.0,0.0,0.0
2030-12-15 01:00:00,0.0,0.0,2.55,39.9644995653053,0.0,0.0,0.0
2030-12-15 02:00:00,0.0,0.0,2.55,23.928790411851075,0.0,0.0,0.0
