timestamp,zone,scenario,year,component,demand_type,demand_mw
2025-01-11 15:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.16605813
2025-01-11 16:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.16732454
2025-01-11 17:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.17142642
2025-01-11 18:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.18089393
2025-01-11 19:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.18604001
2025-01-11 20:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.18385608
2025-01-11 21:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.19602548
2025-01-11 22:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.19838044
2025-01-11 23:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.20661833
2025-01-12 00:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.20525619
2025-01-12 01:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.20988165
2025-01-12 02:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.20264568
2025-01-12 03:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.20153331
2025-01-12 04:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.19748318
2025-01-12 05:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.19435539
2025-01-12 06:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.18882237
2025-01-12 07:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.18836242
2025-01-12 08:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.17482528
2025-01-12 09:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.17326567
2025-01-12 10:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.16450249
2025-01-12 11:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.16017371
2025-01-12 12:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.16076773
2025-01-12 13:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.15709075
2025-01-12 14:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.16325391
2025-01-12 15:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.162495
2025-01-12 16:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.16662194
2025-01-12 17:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.17453014
2025-01-12 18:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.18380756
2025-01-12 19:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.18208097
2025-01-12 20:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.18236597
2025-01-12 21:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.19352562
2025-01-12 22:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.19962039
2025-01-12 23:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.20773817
2025-01-13 00:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.21826329
2025-01-13 01:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.21541066
2025-01-13 02:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.22247261
2025-01-13 03:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.2207817
2025-01-13 04:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.21160227
2025-01-13 05:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.20874159
2025-01-13 06:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.20333955
2025-01-13 07:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.2058738
2025-01-13 08:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.18749402
2025-01-13 09:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.18258656
2025-01-13 10:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.17888611
2025-01-13 11:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.1780137
2025-01-13 12:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.17214424
2025-01-13 13:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.17412643
2025-01-13 14:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.17627223
2025-01-13 15:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.18241512
2025-01-13 16:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.17872523
2025-01-13 17:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.18301349
2025-01-13 18:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.18857172
2025-01-13 19:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.1887006
2025-01-13 20:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.19727514
2025-01-13 21:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.20829088
2025-01-13 22:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.2131822
2025-01-13 23:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.2273853
2025-01-14 00:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.2239784
2025-01-14 01:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.22276741
