timestamp,zone,scenario,year,component,demand_type,demand_mw
2025-01-10 21:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,30.40609375
2025-01-10 22:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,31.033625
2025-01-10 23:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,32.35303125
2025-01-11 00:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,29.23140625
2025-01-11 01:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,26.02784375
2025-01-11 02:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,23.71009375
2025-01-11 03:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,22.47528125
2025-01-11 04:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,21.47503125
2025-01-11 05:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,21.02234375
2025-01-11 06:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,20.77953125
2025-01-11 07:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,24.7395625
2025-01-11 08:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,27.91484375
2025-01-11 09:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,30.16403125
2025-01-11 10:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,32.5970625
2025-01-11 11:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,34.659
2025-01-11 12:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,35.07128125
2025-01-11 13:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,34.92934375
2025-01-11 14:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,34.6743125
2025-01-11 15:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,35.3989375
2025-01-11 16:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,35.61959375
2025-01-11 17:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,34.1974375
2025-01-11 18:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,33.229
2025-01-11 19:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,32.70009375
2025-01-11 20:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,31.91178125
2025-01-11 21:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,31.61584375
2025-01-11 22:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,32.64675
2025-01-11 23:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,34.21521875
2025-01-12 00:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,30.3881875
2025-01-12 01:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,27.05921875
2025-01-12 02:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,24.87103125
2025-01-12 03:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,23.312
2025-01-12 04:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,22.3243125
2025-01-12 05:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,21.82090625
2025-01-12 06:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,21.6923125
2025-01-12 07:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,24.73096875
2025-01-12 08:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,27.70203125
2025-01-12 09:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,30.8485
2025-01-12 10:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,33.35978125
2025-01-12 11:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,35.0895
